usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.401,23.249,75.35,0.0,0.0,0.0,126291968.0,20819968.0,263180288.0,3603972096.0,1952.0,15394.0,0.0,32768.0,0.0,6.0,1188.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43845.0,127624.0,5.0,0.0,5.0
1.729,22.19,76.081,0.0,0.0,0.0,126353408.0,20819968.0,263184384.0,3603906560.0,1984.0,15402.0,0.0,0.0,0.0,0.0,1342.0,18979.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43700.0,127318.0,3.0,0.0,10.0
1.765,19.412,78.824,0.0,0.0,0.0,126189568.0,20828160.0,263184384.0,3604062208.0,1984.0,15399.0,0.0,40960.0,0.0,4.0,1188.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43877.0,127694.0,6.0,0.0,5.0
2.029,20.0,77.971,0.0,0.0,0.0,126447616.0,20828160.0,263184384.0,3603804160.0,1984.0,15399.0,0.0,0.0,0.0,0.0,1380.0,20923.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43957.0,128100.0,0.0,0.0,5.0
0.865,21.902,77.233,0.0,0.0,0.0,126181376.0,20828160.0,263192576.0,3604062208.0,1984.0,15399.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43657.0,127560.0,2.0,0.0,5.0
10.882,20.0,69.118,0.0,0.0,0.0,126910464.0,20828160.0,263192576.0,3603333120.0,2016.0,15397.0,0.0,131072.0,0.0,8.0,1436.0,20322.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43075.0,124872.0,4.0,0.0,16.0
2.367,18.047,79.586,0.0,0.0,0.0,126439424.0,20828160.0,263192576.0,3603804160.0,2016.0,15397.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43750.0,127169.0,3.0,0.0,5.0
3.561,19.288,76.855,0.0,0.0,0.297,126832640.0,20836352.0,263192576.0,3603402752.0,2016.0,15397.0,0.0,49152.0,0.0,4.0,1248.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,51639.0,135895.0,4.0,0.0,5.0
2.594,24.784,72.334,0.0,0.0,0.288,126521344.0,20836352.0,263196672.0,3603709952.0,2048.0,15397.0,0.0,0.0,0.0,0.0,1182.0,19868.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58896.0,143892.0,2.0,0.0,5.0
1.76,24.927,73.314,0.0,0.0,0.0,126808064.0,20836352.0,263200768.0,3603419136.0,2048.0,15397.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58817.0,143758.0,5.0,0.0,5.0
5.814,25.872,68.314,0.0,0.0,0.0,125489152.0,20836352.0,263200768.0,3604738048.0,2016.0,15389.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,9.0,0.0,1.0,0.0,177.0,15.0,12.0,0.0,0.0,58202.0,142406.0,4.0,0.0,7.0
3.399,23.796,72.521,0.0,0.0,0.283,127168512.0,20836352.0,263204864.0,3603054592.0,1984.0,15400.0,0.0,0.0,0.0,0.0,1481.0,20092.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,44055.0,127661.0,3.0,0.0,9.0
2.198,24.451,73.077,0.275,0.0,0.0,127016960.0,20844544.0,263208960.0,3603193856.0,1984.0,15399.0,0.0,24576.0,0.0,4.0,1188.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43893.0,128243.0,0.0,0.0,6.0
1.78,18.991,79.228,0.0,0.0,0.0,127016960.0,20844544.0,263208960.0,3603193856.0,1984.0,15399.0,0.0,0.0,0.0,0.0,1411.0,20958.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43761.0,127986.0,1.0,0.0,5.0
1.124,21.629,76.966,0.0,0.0,0.281,127016960.0,20844544.0,263208960.0,3603193856.0,1984.0,15399.0,0.0,0.0,0.0,0.0,1182.0,18837.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,38485.0,121796.0,7.0,0.0,5.0
9.668,17.523,72.81,0.0,0.0,0.0,126976000.0,20844544.0,263208960.0,3603234816.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43276.0,125167.0,1.0,0.0,13.0
1.433,21.49,77.077,0.0,0.0,0.0,127176704.0,20844544.0,263213056.0,3603030016.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43999.0,126861.0,1.0,0.0,5.0
1.441,19.885,78.674,0.0,0.0,0.0,127135744.0,20852736.0,263213056.0,3603062784.0,1984.0,15396.0,0.0,24576.0,0.0,4.0,1248.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,39736.0,122422.0,3.0,0.0,5.0
1.458,20.7,77.843,0.0,0.0,0.0,127168512.0,20852736.0,263213056.0,3603030016.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1374.0,19892.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,44200.0,126522.0,0.0,0.0,8.0
2.083,18.452,79.464,0.0,0.0,0.0,127168512.0,20852736.0,263213056.0,3603030016.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1338.0,19916.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43823.0,126246.0,3.0,0.0,9.0
2.639,19.355,78.006,0.0,0.0,0.0,127188992.0,20852736.0,263217152.0,3603005440.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43585.0,125836.0,4.0,0.0,6.0
1.734,19.075,79.191,0.0,0.0,0.0,127180800.0,20852736.0,263217152.0,3603013632.0,1920.0,15392.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,44769.0,128341.0,5.0,0.0,5.0
6.949,14.804,78.248,0.0,0.0,0.0,127430656.0,20860928.0,263217152.0,3602755584.0,1920.0,15393.0,0.0,24576.0,0.0,4.0,1122.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,35801.0,119753.0,5.0,0.0,16.0
1.989,15.341,82.386,0.0,0.0,0.284,127430656.0,20860928.0,263217152.0,3602755584.0,1856.0,15393.0,0.0,0.0,0.0,0.0,1644.0,21235.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,28724.0,112099.0,1.0,0.0,17.0
0.612,13.456,85.933,0.0,0.0,0.0,127410176.0,20860928.0,263221248.0,3602771968.0,1824.0,15393.0,0.0,0.0,0.0,0.0,1278.0,18885.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,39787.0,125216.0,4.0,0.0,9.0
9.456,14.613,75.931,0.0,0.0,0.0,127504384.0,20860928.0,263221248.0,3602677760.0,1760.0,15391.0,0.0,0.0,0.0,0.0,1436.0,20321.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,47103.0,137348.0,1.0,0.0,16.0
