usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
10.059,18.343,71.598,0.0,0.0,0.0,132083712.0,23162880.0,263520256.0,3595497472.0,2176.0,15453.0,0.0,40960.0,0.0,4.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,43168.0,123820.0,3.0,0.0,13.0
1.553,14.596,83.851,0.0,0.0,0.0,132235264.0,23162880.0,263520256.0,3595345920.0,2176.0,15453.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43678.0,124878.0,4.0,0.0,5.0
1.458,16.035,82.216,0.0,0.0,0.292,132009984.0,23162880.0,263520256.0,3595571200.0,2176.0,15453.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,32164.0,112681.0,3.0,0.0,5.0
2.711,17.169,80.12,0.0,0.0,0.0,132018176.0,23162880.0,263528448.0,3595554816.0,2176.0,15471.0,0.0,0.0,0.0,0.0,1487.0,20647.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43583.0,124558.0,6.0,0.0,9.0
1.807,17.169,81.024,0.0,0.0,0.0,131969024.0,23162880.0,263528448.0,3595603968.0,2176.0,15458.0,0.0,0.0,0.0,0.0,1411.0,19504.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43650.0,124743.0,1.0,0.0,6.0
1.524,15.854,80.793,1.524,0.0,0.305,131993600.0,23171072.0,263528448.0,3595571200.0,2176.0,15458.0,0.0,40960.0,0.0,4.0,1204.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43704.0,124860.0,5.0,0.0,5.0
0.917,16.82,82.263,0.0,0.0,0.0,131956736.0,23171072.0,263532544.0,3595603968.0,2176.0,15458.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43678.0,124837.0,3.0,0.0,5.0
2.065,18.289,79.646,0.0,0.0,0.0,131731456.0,23171072.0,263532544.0,3595829248.0,2176.0,15458.0,0.0,0.0,0.0,0.0,1308.0,18879.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43646.0,124731.0,2.0,0.0,5.0
1.254,14.42,84.326,0.0,0.0,0.0,131604480.0,23171072.0,263532544.0,3595956224.0,2176.0,15458.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43832.0,125335.0,2.0,0.0,5.0
9.792,21.365,68.843,0.0,0.0,0.0,131313664.0,23171072.0,263532544.0,3596247040.0,2176.0,15456.0,0.0,0.0,0.0,0.0,1322.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,46960.0,129899.0,4.0,0.0,7.0
10.174,21.802,68.023,0.0,0.0,0.0,132632576.0,23179264.0,263536640.0,3594915840.0,2176.0,15453.0,0.0,40960.0,0.0,4.0,1242.0,18837.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,42477.0,123744.0,2.0,0.0,13.0
1.404,21.348,77.247,0.0,0.0,0.0,132108288.0,23179264.0,263536640.0,3595440128.0,2144.0,15453.0,0.0,40960.0,0.0,4.0,1423.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,35120.0,115704.0,0.0,0.0,5.0
2.26,20.904,76.836,0.0,0.0,0.0,132100096.0,23179264.0,263536640.0,3595448320.0,2144.0,15458.0,0.0,0.0,0.0,0.0,1436.0,19290.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,37728.0,118802.0,5.0,0.0,8.0
1.899,17.405,80.696,0.0,0.0,0.0,132362240.0,23179264.0,263540736.0,3595182080.0,2144.0,15456.0,0.0,0.0,0.0,0.0,1216.0,18979.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,54770.0,139490.0,1.0,0.0,5.0
15.882,22.353,61.765,0.0,0.0,0.0,132362240.0,23179264.0,263540736.0,3595182080.0,2112.0,15460.0,0.0,0.0,0.0,0.0,6824.0,24418.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42432.0,124852.0,2.0,0.0,11.0
1.393,23.955,74.652,0.0,0.0,0.0,132354048.0,23187456.0,263540736.0,3595182080.0,2144.0,15460.0,0.0,57344.0,0.0,4.0,1357.0,19892.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43206.0,127630.0,4.0,0.0,5.0
2.065,19.469,78.466,0.0,0.0,0.0,132091904.0,23187456.0,263544832.0,3595440128.0,2144.0,15460.0,0.0,90112.0,0.0,2.0,1314.0,18861.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42147.0,126057.0,3.0,0.0,5.0
1.983,22.38,75.071,0.0,0.0,0.567,131936256.0,23187456.0,263548928.0,3595591680.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42743.0,125903.0,3.0,0.0,5.0
2.353,18.824,78.824,0.0,0.0,0.0,131829760.0,23187456.0,263548928.0,3595698176.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43418.0,127410.0,4.0,0.0,5.0
