usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
3.846,18.047,77.811,0.0,0.0,0.296,130240512.0,19910656.0,262815744.0,3601297408.0,2048.0,16997.0,0.0,0.0,0.0,0.0,1562.0,19332.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43200.0,123535.0,4.0,0.0,8.0
1.613,23.118,75.269,0.0,0.0,0.0,130260992.0,19918848.0,262819840.0,3601264640.0,2048.0,16997.0,0.0,32768.0,0.0,4.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,33847.0,114607.0,0.0,0.0,5.0
2.949,23.056,73.995,0.0,0.0,0.0,130236416.0,19918848.0,262819840.0,3601289216.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28545.0,107128.0,4.0,0.0,8.0
4.035,21.902,73.775,0.0,0.0,0.288,130260992.0,19918848.0,262819840.0,3601264640.0,2048.0,16993.0,0.0,0.0,0.0,0.0,1386.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,41868.0,120800.0,5.0,0.0,10.0
1.471,16.765,81.765,0.0,0.0,0.0,130260992.0,19918848.0,262819840.0,3601264640.0,2048.0,16993.0,0.0,0.0,0.0,0.0,1380.0,20989.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34738.0,115395.0,0.0,0.0,5.0
1.416,18.13,80.453,0.0,0.0,0.0,130256896.0,19918848.0,262823936.0,3601264640.0,2048.0,16993.0,0.0,0.0,0.0,0.0,1368.0,18975.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28720.0,108943.0,7.0,0.0,13.0
9.51,20.173,70.317,0.0,0.0,0.0,130482176.0,19927040.0,262823936.0,3601031168.0,2048.0,16990.0,0.0,32768.0,0.0,4.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,35596.0,115804.0,5.0,0.0,7.0
2.528,22.191,75.281,0.0,0.0,0.0,130510848.0,19927040.0,262828032.0,3600998400.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43717.0,126062.0,4.0,0.0,5.0
1.433,21.777,76.791,0.0,0.0,0.0,130506752.0,19927040.0,262832128.0,3600998400.0,2048.0,16990.0,0.0,139264.0,0.0,10.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43648.0,125913.0,2.0,0.0,5.0
2.326,21.221,76.453,0.0,0.0,0.0,130506752.0,19927040.0,262832128.0,3600998400.0,2080.0,16998.0,0.0,0.0,0.0,0.0,1421.0,21123.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43386.0,125308.0,2.0,0.0,10.0
1.462,19.883,78.655,0.0,0.0,0.0,130506752.0,19927040.0,262832128.0,3600998400.0,2048.0,16995.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43591.0,125833.0,2.0,0.0,5.0
1.475,19.764,78.761,0.0,0.0,0.0,130850816.0,19935232.0,262832128.0,3600646144.0,2048.0,16995.0,0.0,57344.0,0.0,4.0,1219.0,18896.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43916.0,125975.0,6.0,0.0,5.0
4.192,18.862,76.946,0.0,0.0,0.0,130625536.0,19935232.0,262840320.0,3600863232.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42968.0,120070.0,8.0,0.0,8.0
5.539,20.991,73.469,0.0,0.0,0.0,130326528.0,19935232.0,262840320.0,3601162240.0,2048.0,16992.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43374.0,123000.0,5.0,0.0,10.0
1.163,20.64,78.198,0.0,0.0,0.0,129843200.0,19935232.0,262840320.0,3601645568.0,2048.0,16992.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43627.0,124462.0,6.0,0.0,5.0
1.216,17.021,81.763,0.0,0.0,0.0,129806336.0,19935232.0,262844416.0,3601678336.0,2048.0,16992.0,0.0,0.0,0.0,0.0,1320.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43872.0,124663.0,6.0,0.0,5.0
1.744,18.314,79.651,0.0,0.0,0.291,130088960.0,19943424.0,262844416.0,3601387520.0,2048.0,16992.0,0.0,32768.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,38958.0,119567.0,6.0,0.0,5.0
5.444,17.479,77.077,0.0,0.0,0.0,127401984.0,19943424.0,262844416.0,3604074496.0,2016.0,16977.0,0.0,0.0,0.0,0.0,1248.0,20899.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28574.0,108580.0,6.0,0.0,5.0
3.881,20.896,75.224,0.0,0.0,0.0,129347584.0,19943424.0,262848512.0,3602124800.0,2048.0,16986.0,0.0,32768.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45872.0,129387.0,5.0,0.0,8.0
2.736,20.365,76.596,0.0,0.0,0.304,129454080.0,19943424.0,262852608.0,3602014208.0,1984.0,16991.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59104.0,144746.0,3.0,0.0,14.0
3.67,20.183,76.147,0.0,0.0,0.0,129445888.0,19943424.0,262852608.0,3602022400.0,1952.0,16993.0,0.0,0.0,0.0,0.0,1496.0,20363.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59003.0,144172.0,4.0,0.0,8.0
1.235,18.21,80.247,0.0,0.0,0.309,129236992.0,19951616.0,262852608.0,3602223104.0,1888.0,16993.0,0.0,49152.0,0.0,4.0,1278.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,60145.0,147411.0,3.0,0.0,9.0
3.593,13.473,82.934,0.0,0.0,0.0,129355776.0,19951616.0,262852608.0,3602104320.0,1888.0,16989.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,62043.0,152272.0,4.0,0.0,8.0
4.79,13.473,81.737,0.0,0.0,0.0,129441792.0,19951616.0,262856704.0,3602014208.0,1824.0,16989.0,0.0,0.0,0.0,0.0,1056.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,61451.0,151105.0,2.0,0.0,10.0
1.515,13.03,85.455,0.0,0.0,0.0,129310720.0,19951616.0,262856704.0,3602145280.0,1792.0,16989.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,63229.0,154461.0,4.0,0.0,5.0
3.468,18.208,78.324,0.0,0.0,0.0,129286144.0,19951616.0,262856704.0,3602169856.0,2080.0,16985.0,0.0,0.0,0.0,0.0,3521.0,23233.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,52624.0,142051.0,8.0,0.0,27.0
1.84,17.178,80.675,0.307,0.0,0.0,129310720.0,19959808.0,262856704.0,3602137088.0,2080.0,16985.0,0.0,32768.0,0.0,4.0,1248.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,42947.0,125182.0,5.0,0.0,5.0
1.887,19.182,78.931,0.0,0.0,0.0,129531904.0,19959808.0,262860800.0,3601911808.0,2080.0,16985.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58404.0,143052.0,5.0,0.0,5.0
1.597,18.53,79.872,0.0,0.0,0.0,129564672.0,19959808.0,262860800.0,3601879040.0,2080.0,16985.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58641.0,143290.0,2.0,0.0,5.0
10.029,24.069,65.903,0.0,0.0,0.0,129581056.0,19959808.0,262860800.0,3601862656.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1421.0,19061.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,42692.0,125103.0,6.0,0.0,12.0
1.877,21.448,76.676,0.0,0.0,0.0,129556480.0,19959808.0,262868992.0,3601879040.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28689.0,110831.0,4.0,0.0,5.0
1.449,20.87,77.681,0.0,0.0,0.0,129527808.0,19968000.0,262873088.0,3601895424.0,2080.0,16994.0,0.0,32768.0,0.0,4.0,1285.0,20958.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43770.0,127704.0,1.0,0.0,4.0
7.532,19.221,73.247,0.0,0.0,0.0,129908736.0,19968000.0,262873088.0,3601514496.0,2112.0,16990.0,0.0,0.0,0.0,0.0,1248.0,16970.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,12.0,0.0,0.0,49379.0,141440.0,4.0,0.0,14.0
