usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.796,24.551,73.054,0.299,0.0,0.299,130449408.0,20062208.0,262848512.0,3600904192.0,2080.0,17030.0,0.0,49152.0,0.0,4.0,1380.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58115.0,142274.0,1.0,0.0,5.0
3.526,18.269,77.885,0.0,0.0,0.321,130428928.0,20062208.0,262852608.0,3600920576.0,2080.0,17030.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55026.0,138081.0,6.0,0.0,7.0
10.746,20.0,68.955,0.0,0.0,0.299,129937408.0,20062208.0,262856704.0,3601408000.0,2048.0,17028.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42815.0,124372.0,4.0,0.0,7.0
1.488,20.833,77.679,0.0,0.0,0.0,129933312.0,20062208.0,262856704.0,3601412096.0,2080.0,17028.0,0.0,8192.0,0.0,2.0,1357.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,48888.0,132878.0,0.0,0.0,9.0
1.791,19.403,78.806,0.0,0.0,0.0,129933312.0,20062208.0,262856704.0,3601412096.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42926.0,124879.0,3.0,0.0,5.0
1.754,21.637,76.608,0.0,0.0,0.0,129921024.0,20070400.0,262860800.0,3601412096.0,2080.0,17033.0,0.0,32768.0,0.0,4.0,1188.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44879.0,128110.0,2.0,0.0,10.0
0.303,23.333,76.061,0.0,0.0,0.303,130179072.0,20070400.0,262860800.0,3601154048.0,2080.0,17033.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58754.0,143047.0,1.0,0.0,5.0
2.439,22.561,74.695,0.0,0.0,0.305,130195456.0,20070400.0,262860800.0,3601137664.0,2080.0,17035.0,0.0,0.0,0.0,0.0,1611.0,21418.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58525.0,142538.0,3.0,0.0,8.0
1.567,18.182,80.251,0.0,0.0,0.0,130207744.0,20070400.0,262864896.0,3601121280.0,2048.0,17031.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59771.0,144858.0,4.0,0.0,5.0
8.777,14.734,76.489,0.0,0.0,0.0,130424832.0,20070400.0,262864896.0,3600904192.0,2016.0,17029.0,0.0,0.0,0.0,0.0,1254.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,56345.0,138519.0,4.0,0.0,11.0
